PwC_RowID,predicted_date,label
13261,2018-11-29,On time
13276,2019-01-22,Late
13278,2019-01-09,Late
13279,2018-12-13,On time
13280,2018-12-13,On time
13281,2018-11-22,On time
13282,2018-11-22,On time
13287,2019-01-16,On time
13288,2019-01-16,On time
13291,2019-01-03,Early
13297,2018-12-21,On time
13308,2018-12-15,On time
13309,2018-12-15,On time
13310,2018-12-15,On time
13311,2018-12-15,On time
13312,2018-11-08,On time
13313,2018-11-08,On time
13314,2018-11-08,On time
13315,2018-11-08,On time
13316,2018-11-08,On time
13317,2019-01-05,Late
13318,2019-01-05,Late
13319,2019-01-05,Late
13389,2018-11-02,On time
13392,2018-12-28,On time
13393,2019-01-02,Late
13394,2018-11-15,On time
13397,2018-12-17,Late
13398,2018-11-23,Early
13399,2018-12-09,Early
13406,2018-07-26,Late
13407,2018-11-07,Late
13816,2018-10-20,On time
13820,2018-11-23,On time
14088,2018-10-20,On time
14089,2018-10-20,On time
14090,2018-10-20,On time
14092,2018-10-20,On time
14095,2018-10-20,On time
14097,2018-10-20,On time
14102,2018-10-25,On time
14103,2018-10-20,On time
14107,2018-11-09,On time
14108,2018-11-10,On time
14109,2018-11-14,On time
14110,2018-11-14,On time
14111,2018-11-14,On time
14112,2018-11-14,On time
14113,2018-11-14,On time
14114,2018-11-14,On time
14115,2018-11-14,On time
14116,2018-11-14,On time
14117,2018-11-14,On time
14118,2018-11-14,On time
14119,2018-11-14,On time
14120,2018-11-24,On time
14121,2018-11-24,On time
14122,2018-11-24,On time
14123,2018-11-24,On time
14124,2018-12-29,On time
14125,2018-12-29,On time
14126,2018-12-29,On time
14127,2018-12-01,On time
14128,2018-12-01,On time
14129,2018-12-01,On time
14130,2018-12-15,On time
14131,2018-12-22,On time
14132,2018-12-22,On time
14133,2018-12-22,On time
14134,2018-12-22,On time
14135,2018-12-15,On time
14136,2018-12-29,On time
14137,2018-12-29,On time
14138,2018-12-29,On time
14139,2018-12-29,On time
14140,2018-12-29,On time
14141,2018-12-29,On time
14142,2018-12-29,On time
14143,2018-12-29,On time
14144,2018-12-28,On time
14145,2018-12-29,On time
14146,2019-01-14,Late
14184,2018-12-14,On time
14185,2019-01-16,On time
14189,2018-10-16,On time
14204,2018-11-07,On time
14229,2018-11-08,On time
14230,2018-12-08,On time
14231,2018-12-29,On time
14232,2018-12-22,On time
14233,2019-01-05,Late
14236,2018-11-10,On time
14237,2018-11-10,On time
14238,2018-11-10,On time
14239,2018-11-10,On time
14240,2018-11-12,Late
14241,2018-11-19,Late
14242,2018-11-26,Late
14243,2018-12-10,Late
14251,2018-11-02,On time
14252,2018-12-01,On time
14253,2018-12-29,On time
14254,2018-11-04,Late
14255,2018-12-05,Late
14256,2019-01-12,Late
14261,2018-10-06,Late
14262,2018-10-06,Late
14263,2018-12-05,Late
14264,2018-12-06,Late
14265,2018-11-05,Late
14266,2018-11-05,Late
14267,2019-01-12,Late
14268,2019-01-12,Late
14273,2018-10-05,Late
14280,2018-10-05,Late
14281,2018-11-04,Late
14282,2018-12-05,Late
14283,2019-01-12,Late
14289,2018-10-05,Late
14290,2018-11-04,Late
14291,2018-12-01,Late
14292,2019-01-12,Late
14294,2018-10-06,Late
14295,2018-12-31,On time
14300,2018-10-04,Late
14301,2018-11-03,Late
14302,2018-12-04,Late
14303,2019-01-12,Late
14308,2018-12-19,Late
14632,2018-11-22,On time
14637,2018-11-08,On time
14638,2018-11-06,Late
14641,2018-11-12,Late
14642,2018-11-11,Early
14646,2018-07-16,Late
14650,2018-10-27,On time
14652,2018-12-20,On time
14654,2018-12-08,On time
14655,2018-11-14,On time
14658,2019-01-11,On time
14659,2019-01-11,On time
14660,2019-01-11,On time
14661,2019-01-12,Early
14713,2018-11-22,On time
14714,2018-11-22,On time
14715,2018-11-22,On time
14716,2018-12-01,On time
14717,2019-01-22,Late
14820,2018-12-31,Early
14827,2019-01-25,Early
14828,2019-01-25,Early
14829,2019-01-21,Early
14830,2019-01-27,Early
14831,2018-12-05,On time
14832,2019-01-12,Late
14833,2019-01-12,Late
14834,2018-12-21,On time
14835,2018-12-15,On time
14836,2018-12-24,Early
14837,2018-12-29,On time
14838,2018-12-24,Early
14839,2018-12-24,Early
14840,2019-01-13,Late
14841,2019-01-12,Late
14842,2018-12-21,On time
14843,2019-01-12,Late
14844,2019-01-12,Late
14845,2019-01-16,On time
14846,2019-01-16,On time
14847,2018-12-31,Early
14848,2019-01-12,Late
14849,2018-11-30,On time
14850,2018-11-20,On time
14851,2019-01-12,Late
14852,2019-01-12,Late
14853,2019-01-12,Late
14854,2019-01-12,Late
14855,2018-12-11,On time
14856,2018-12-11,On time
14857,2018-12-11,On time
14858,2018-11-01,On time
14860,2018-12-31,Early
14861,2018-11-13,On time
14862,2018-11-13,On time
14863,2018-11-10,On time
14864,2018-12-06,On time
15025,2018-12-01,On time
15026,2018-12-01,On time
15027,2018-12-01,On time
15028,2018-12-01,On time
15029,2018-12-01,On time
15030,2018-12-01,On time
15031,2018-12-29,On time
15032,2018-11-09,On time
15033,2018-11-03,On time
15034,2018-11-03,On time
15035,2018-12-15,On time
15036,2018-12-15,On time
15037,2018-12-15,On time
15038,2018-12-15,On time
15039,2018-12-15,On time
15040,2018-12-15,On time
15041,2018-12-29,On time
15042,2018-12-29,On time
15043,2018-12-29,On time
15044,2018-12-29,On time
15045,2018-12-29,On time
15046,2018-12-29,On time
15047,2018-12-29,On time
15048,2018-12-29,On time
15049,2018-12-29,On time
15050,2018-12-29,On time
15051,2018-12-29,On time
15052,2018-12-29,On time
15053,2018-11-03,On time
15054,2018-12-15,On time
15057,2018-11-22,On time
15067,2018-11-24,On time
15068,2018-11-22,On time
15069,2018-12-06,On time
15070,2018-12-15,On time
15071,2018-12-01,On time
15072,2018-11-17,On time
15073,2018-11-17,On time
15074,2018-12-29,On time
15075,2018-12-15,On time
15076,2018-11-17,On time
15077,2018-11-17,On time
15078,2018-11-17,On time
15079,2018-11-17,On time
15080,2018-11-22,On time
15081,2018-11-22,On time
15082,2018-11-22,On time
15083,2018-11-28,On time
15128,2018-11-30,On time
15134,2018-11-30,On time
15135,2018-11-30,On time
15136,2018-11-30,On time
15137,2018-11-30,On time
15145,2018-12-15,On time
15183,2018-12-15,On time
15184,2018-11-17,On time
15197,2018-11-29,On time
15244,2019-01-11,On time
15245,2019-01-11,On time
15246,2019-01-12,Early
15251,2018-11-10,Early
15335,2018-12-06,On time
15336,2018-12-06,On time
15337,2018-12-11,On time
15338,2018-12-11,On time
15339,2018-12-11,On time
15340,2018-12-11,On time
15341,2018-12-11,On time
15342,2018-12-11,On time
15343,2018-12-11,On time
15344,2018-12-11,On time
15345,2018-11-01,On time
15346,2018-11-01,On time
15347,2018-11-02,On time
15348,2018-12-08,Early
15349,2019-01-17,On time
15350,2019-01-17,On time
15351,2018-12-14,On time
15352,2018-12-15,Early
15353,2018-12-22,Early
15354,2018-12-21,On time
15355,2018-12-29,On time
15356,2019-01-06,Early
15357,2019-01-04,On time
15358,2019-01-04,On time
15359,2019-01-04,On time
15360,2019-01-04,On time
15361,2019-01-04,On time
15362,2019-01-04,On time
15363,2019-01-04,On time
15364,2019-01-04,On time
15365,2019-01-04,On time
15366,2019-01-04,On time
15367,2019-01-04,On time
15368,2018-12-29,On time
15369,2019-01-17,On time
15370,2019-01-12,Early
15711,2019-01-13,Early
15713,2019-01-16,On time
15714,2019-01-16,On time
15715,2019-01-16,On time
15716,2019-01-13,Early
15737,2018-11-08,On time
15758,2018-11-08,On time
15759,2018-11-07,On time
15760,2018-12-15,On time
15761,2018-12-28,On time
15762,2019-01-13,Early
15817,2018-11-03,On time
15818,2018-12-09,On time
15819,2018-12-18,On time
15820,2019-01-13,Late
15863,2018-11-07,On time
15864,2018-12-15,On time
15865,2018-12-28,On time
15877,2018-11-09,On time
15878,2018-11-09,On time
15937,2018-11-03,On time
16201,2018-11-09,On time
16202,2018-11-29,Late
16203,2018-11-27,Late
16204,2018-12-16,Late
16205,2019-01-26,Early
16206,2019-02-01,On time
16216,2018-09-29,Late
16236,2019-01-19,Late
16239,2019-01-03,Late
16263,2018-12-15,On time
16278,2019-01-11,Late
16279,2018-12-18,Late
16330,2018-12-14,On time
16331,2018-12-18,Late
16362,2018-11-22,On time
16369,2018-11-02,On time
16370,2018-11-16,On time
16371,2018-12-01,On time
16372,2018-11-22,On time
16373,2018-11-22,On time
16374,2018-12-08,On time
16375,2018-12-08,On time
16376,2019-01-12,Late
16377,2018-12-28,On time
16378,2019-01-07,Late
16379,2019-01-08,Late
16380,2019-01-17,Late
16381,2019-02-05,On time
16412,2018-11-08,On time
16413,2018-11-10,On time
16414,2018-12-01,On time
16415,2018-12-29,On time
16416,2019-01-11,Late
16432,2018-11-03,On time
16433,2018-12-28,On time
16452,2018-11-05,Late
16453,2018-11-09,Late
16454,2018-10-06,Late
16562,2018-11-17,On time
16563,2018-12-01,On time
16564,2018-12-05,On time
16565,2019-01-11,Late
16566,2019-01-11,Late
16579,2018-11-08,On time
16580,2018-11-02,On time
16664,2019-01-03,Early
16699,2018-11-08,On time
16730,2019-01-12,Late
17679,2018-10-20,On time
17685,2018-10-20,On time
17686,2018-10-23,On time
17691,2018-10-23,On time
17711,2018-11-30,On time
17712,2018-11-30,On time
17713,2018-11-30,On time
17714,2018-11-30,On time
17715,2018-11-30,On time
17716,2018-11-30,On time
17717,2018-11-30,On time
17718,2018-11-30,On time
17719,2018-11-30,On time
17720,2018-11-08,On time
17721,2018-11-08,On time
17722,2018-11-08,On time
17723,2018-11-08,On time
17724,2018-11-08,On time
17725,2018-11-08,On time
17726,2018-11-08,On time
17727,2018-11-08,On time
17728,2018-11-08,On time
17729,2018-11-08,On time
17730,2018-11-08,On time
17731,2018-11-08,On time
17732,2018-11-08,On time
17733,2018-11-08,On time
17734,2018-11-08,On time
17735,2018-11-08,On time
17736,2018-11-08,On time
17737,2018-11-08,On time
17738,2018-11-08,On time
17739,2018-11-08,On time
17740,2018-11-08,On time
17741,2018-11-08,On time
17742,2018-11-08,On time
17743,2018-11-08,On time
17744,2018-11-08,On time
17745,2018-11-08,On time
17746,2018-11-17,On time
17747,2018-11-17,On time
17748,2018-11-17,On time
17749,2018-11-17,On time
17750,2018-11-17,On time
17751,2018-11-21,On time
17752,2018-11-17,On time
17753,2018-11-17,On time
17754,2018-11-21,On time
17755,2018-11-17,On time
17756,2018-11-17,On time
17758,2018-11-16,On time
17759,2018-11-17,On time
17760,2018-11-17,On time
17761,2018-11-17,On time
17762,2018-11-17,On time
17763,2018-11-17,On time
17764,2018-11-17,On time
17765,2018-11-30,On time
17766,2018-11-17,On time
17767,2018-11-17,On time
17768,2018-11-17,On time
17769,2018-11-17,On time
17770,2018-11-30,On time
17771,2018-11-17,On time
17772,2018-11-17,On time
17773,2018-11-17,On time
17774,2018-11-17,On time
17775,2018-11-17,On time
17776,2018-11-17,On time
17777,2018-11-17,On time
17778,2018-11-17,On time
17779,2018-11-17,On time
17780,2018-11-17,On time
17781,2018-11-17,On time
17782,2018-11-17,On time
17783,2018-11-17,On time
17784,2018-11-17,On time
17785,2018-11-17,On time
17786,2018-11-17,On time
17787,2018-11-17,On time
17788,2018-11-17,On time
17789,2018-11-30,On time
17790,2018-11-17,On time
17791,2018-11-17,On time
17792,2018-11-17,On time
17793,2018-11-16,On time
17794,2018-11-16,On time
17795,2018-11-16,On time
17796,2018-11-16,On time
17797,2018-11-16,On time
17798,2018-11-16,On time
17799,2018-11-16,On time
17800,2018-11-16,On time
17801,2018-11-16,On time
17802,2018-11-17,On time
17803,2018-11-17,On time
17804,2018-11-17,On time
17805,2018-11-30,On time
17806,2018-12-01,On time
17807,2018-12-01,On time
17808,2018-12-01,On time
17809,2018-12-08,On time
17810,2018-12-08,On time
17811,2018-12-08,On time
17812,2018-12-08,On time
17813,2018-12-08,On time
17814,2018-12-18,On time
17815,2018-12-08,On time
17816,2018-12-22,On time
17817,2018-12-08,On time
17818,2018-12-08,On time
17819,2018-12-08,On time
17820,2018-12-08,On time
17821,2018-12-21,On time
17822,2018-12-08,On time
17823,2018-12-08,On time
17824,2018-12-08,On time
17825,2018-12-08,On time
17826,2018-12-08,On time
17827,2018-12-08,On time
17828,2018-12-08,On time
17829,2018-12-15,On time
17830,2018-12-15,On time
17831,2018-12-08,On time
17832,2018-12-08,On time
17833,2018-12-08,On time
17834,2018-12-08,On time
17835,2018-12-08,On time
17836,2018-12-08,On time
17837,2018-12-13,On time
17838,2018-12-13,On time
17839,2018-12-14,Late
17840,2018-12-13,On time
17841,2018-12-13,On time
17842,2018-12-13,On time
17843,2018-12-13,On time
17844,2018-12-13,On time
17845,2018-12-20,On time
17846,2018-12-20,On time
17847,2018-12-20,On time
17848,2018-12-20,On time
17849,2018-12-20,On time
17850,2018-12-20,On time
17851,2018-12-20,On time
17852,2018-12-20,On time
17853,2018-12-20,On time
17854,2018-12-20,On time
17855,2018-12-20,On time
17856,2018-12-20,On time
17857,2018-12-20,On time
17858,2018-12-20,On time
17859,2018-12-20,On time
17860,2018-12-20,On time
17861,2018-12-20,On time
17862,2018-12-20,On time
17863,2018-12-20,On time
17864,2018-12-20,On time
17865,2018-12-20,On time
17866,2018-12-20,On time
17867,2018-12-20,On time
17868,2018-12-20,On time
17869,2018-12-20,On time
17870,2018-12-20,On time
17871,2018-12-20,On time
17872,2018-12-20,On time
17873,2018-12-20,On time
17874,2018-12-20,On time
17875,2018-12-20,On time
17876,2018-12-20,On time
17877,2018-12-20,On time
17878,2018-12-20,On time
17879,2018-12-20,On time
17880,2018-12-20,On time
17881,2018-12-20,On time
17882,2018-12-20,On time
17883,2018-12-19,Late
17884,2018-12-20,On time
17885,2018-12-20,On time
17886,2018-12-20,On time
17887,2018-12-20,On time
17888,2018-12-20,On time
17889,2018-12-20,On time
17890,2018-12-20,On time
17891,2018-12-20,On time
17892,2018-12-20,On time
17893,2018-12-20,On time
17894,2018-12-20,On time
17895,2018-12-20,On time
17896,2018-12-20,On time
17897,2018-12-20,On time
17898,2018-12-20,On time
17899,2018-12-20,On time
17900,2018-12-20,On time
17901,2018-12-20,On time
17902,2018-12-20,On time
17903,2018-12-20,On time
17904,2018-12-20,On time
17905,2018-12-28,On time
17906,2019-01-14,Late
17907,2019-01-14,Late
17908,2019-01-14,Late
17909,2019-01-14,Late
17910,2019-01-14,Late
17911,2019-01-14,Late
17912,2019-01-14,Late
17913,2019-01-14,Late
17914,2019-01-14,Late
17915,2019-01-14,Late
17916,2019-01-14,Late
17917,2019-01-14,Late
17918,2019-01-14,Late
17919,2019-01-14,Late
17920,2019-01-14,Late
17921,2019-01-14,Late
17922,2019-01-14,Late
17923,2019-01-14,Late
17924,2019-01-14,Late
17925,2019-01-14,Late
17926,2019-01-14,Late
17927,2019-01-14,Late
17928,2019-01-14,Late
17929,2019-01-14,Late
17930,2019-01-14,Late
17931,2019-01-14,Late
17932,2019-01-12,Late
17933,2019-01-19,Late
17934,2019-01-12,Late
17935,2019-01-12,Late
17936,2019-01-12,Late
17937,2019-01-19,Late
17938,2019-01-12,Late
17939,2019-01-12,Late
17940,2019-01-12,Late
17941,2019-01-12,Late
17942,2019-01-12,Late
17943,2019-01-12,Late
17944,2019-01-12,Late
17945,2019-01-12,Late
17946,2019-01-12,Late
17947,2019-01-12,Late
17948,2019-01-12,Late
17949,2019-01-12,Late
17950,2019-01-12,Late
17951,2019-01-12,Late
17952,2019-01-12,Late
17953,2019-01-12,Late
17954,2019-01-12,Late
17955,2019-01-12,Late
17956,2019-01-12,Late
17957,2019-01-12,Late
17958,2019-01-12,Late
17959,2019-01-12,Late
17960,2019-01-12,Late
17961,2019-01-12,Late
17962,2019-01-12,Late
17963,2019-01-12,Late
17964,2019-01-12,Late
17965,2019-01-12,Late
17966,2019-01-12,Late
17967,2019-01-12,Late
17968,2019-01-12,Late
17969,2019-01-12,Late
17970,2019-01-12,Late
17971,2019-01-12,Late
17972,2019-01-12,Late
17973,2019-01-12,Late
17974,2019-01-12,Late
17975,2019-01-12,Late
17976,2019-01-12,Late
17977,2019-02-05,On time
17978,2019-02-05,On time
19043,2019-02-01,On time
19044,2018-11-05,Late
19045,2018-11-05,Late
19046,2018-12-06,Late
19047,2018-12-06,Late
19048,2018-12-06,Late
19049,2019-01-05,Late
19050,2018-10-06,Late
19051,2018-10-06,Late
19052,2018-12-22,On time
19053,2018-12-22,On time
19054,2019-01-05,Late
19055,2018-11-24,On time
19056,2018-11-24,On time
19057,2018-11-24,On time
19058,2018-12-22,On time
19065,2018-11-27,On time
19089,2018-11-02,On time
19110,2018-12-08,On time
19111,2018-12-21,Late
19112,2018-12-01,Late
19113,2018-12-04,Late
19114,2018-12-04,Late
19120,2019-01-13,Late
19121,2019-01-02,On time
19122,2019-02-02,Early
19123,2019-02-02,Early
19124,2019-01-31,Early
19125,2019-01-13,Late
19126,2019-01-01,Late
19127,2019-01-01,Late
19132,2018-10-03,Late
19133,2018-10-05,Late
19134,2018-10-28,Late
19135,2018-10-28,Late
19136,2018-11-04,Late
19141,2019-01-13,Late
19142,2019-01-01,Late
19143,2019-01-01,Late
19162,2018-10-27,On time
19164,2018-11-29,On time
19166,2018-12-27,On time
19197,2018-12-24,Late
19198,2018-12-28,On time
19199,2018-12-01,On time
19200,2018-11-02,On time
19231,2018-10-27,On time
19238,2018-12-27,On time
19273,2018-12-14,Late
19274,2018-12-27,Late
19275,2019-01-10,Late
19276,2019-01-22,Late
19286,2018-10-29,Late
19288,2018-11-23,Late
19290,2018-12-09,Early
19298,2018-11-12,Early
19304,2019-01-07,Early
19328,2019-01-22,Late
19344,2018-10-01,Late
19345,2018-11-03,Early
19346,2018-12-26,Early
19347,2019-01-06,Early
19348,2018-10-23,Late
19355,2018-10-06,Late
19357,2018-12-07,On time
19373,2018-11-22,On time
19374,2018-11-29,On time
19375,2019-01-12,Late
19407,2018-11-30,On time
19411,2019-01-01,Early
19412,2019-01-01,Early
19419,2018-12-15,On time
19424,2018-11-21,On time
19430,2018-11-21,On time
19442,2018-12-15,On time
19443,2018-10-19,On time
19444,2019-01-16,On time
19454,2018-11-07,On time
19464,2018-11-29,On time
19467,2019-01-12,Late
19471,2018-12-27,On time
19475,2019-01-12,Late
19476,2018-11-23,Early
19478,2018-11-30,On time
19479,2018-11-30,On time
19482,2019-01-12,Early
19485,2018-11-16,Early
19486,2018-11-16,Early
19487,2018-11-16,Early
19500,2018-12-21,Early
19501,2018-11-03,On time
19502,2018-11-30,On time
19503,2019-01-12,Late
19507,2018-12-22,On time
19508,2018-12-22,On time
19509,2019-01-13,Late
19514,2018-12-30,On time
19516,2018-11-01,On time
19523,2018-11-24,On time
19535,2019-01-13,Early
19536,2019-01-12,Late
19537,2018-12-30,Early
19538,2019-01-13,Late
19539,2019-01-13,Early
19540,2018-12-30,Early
19545,2019-01-16,On time
19546,2019-01-16,On time
19552,2018-11-24,On time
19553,2019-01-04,On time
19554,2019-01-02,On time
19555,2018-11-08,On time
19556,2018-12-29,On time
19557,2018-12-29,On time
19562,2018-12-29,On time
19563,2018-12-06,On time
19564,2018-11-09,On time
19567,2018-12-14,On time
19568,2018-12-29,On time
19570,2018-12-30,Early
19573,2019-01-10,On time
19578,2018-12-01,On time
19579,2018-12-01,On time
19580,2019-01-03,On time
19581,2018-12-12,On time
19582,2018-11-01,On time
19583,2018-12-29,On time
19584,2019-01-11,On time
19585,2019-01-13,Late
19587,2019-01-13,Late
19588,2019-01-13,Late
19591,2018-11-13,On time
19592,2019-01-13,Late
19593,2018-11-02,On time
19597,2018-11-01,On time
19598,2018-12-28,On time
19604,2018-11-17,On time
19609,2019-01-01,On time
19611,2018-12-28,On time
19612,2018-12-28,On time
19621,2018-12-28,On time
19624,2018-12-02,On time
19626,2019-01-11,Late
19627,2018-11-29,On time
19630,2018-12-29,On time
19632,2018-12-15,On time
19634,2018-11-02,On time
19637,2019-01-16,On time
19639,2018-11-29,On time
19640,2018-11-14,On time
19641,2018-11-02,On time
19642,2019-01-13,Late
19646,2018-12-29,Early
19648,2018-11-10,On time
19650,2018-11-09,On time
19651,2018-11-23,Early
19653,2018-11-17,On time
19654,2018-12-08,On time
19655,2019-01-13,Late
19656,2018-12-29,On time
19659,2018-12-22,On time
19663,2018-12-22,On time
19664,2018-12-11,On time
19665,2019-01-14,Late
19666,2019-01-13,Late
19667,2019-01-13,Late
19668,2019-01-12,Early
19669,2019-01-03,On time
19671,2018-12-15,On time
19673,2019-01-13,Late
19674,2018-12-30,Early
19678,2019-01-13,Late
19679,2019-01-13,Late
19680,2019-01-13,Late
19681,2018-11-30,On time
19682,2018-12-28,On time
19683,2018-11-30,On time
19684,2019-01-03,On time
19691,2019-01-13,Early
19692,2018-12-21,On time
19695,2018-12-15,On time
19696,2019-01-11,On time
19697,2019-01-13,Early
19701,2018-11-03,On time
19703,2018-12-28,On time
19705,2018-12-21,On time
19706,2018-12-29,Early
19707,2018-12-30,Early
19712,2018-12-30,Early
19713,2018-12-08,On time
19714,2018-12-29,On time
19715,2019-01-16,On time
19716,2018-12-08,On time
19717,2018-11-10,On time
19725,2018-12-22,On time
19726,2018-12-28,On time
19727,2019-01-13,Early
19729,2018-12-13,On time
19730,2018-11-11,Early
19731,2018-12-08,On time
19732,2019-01-25,Early
19733,2019-01-19,On time
19734,2018-12-30,Early
19736,2018-12-08,On time
19737,2018-12-30,Early
19738,2018-12-01,On time
19739,2018-12-08,On time
19741,2019-01-13,Late
19742,2019-01-16,On time
19743,2018-12-29,On time
19744,2018-12-30,Early
19745,2018-12-30,Early
19746,2018-12-30,Early
19747,2018-12-30,Early
19748,2019-01-13,Late
19750,2018-12-29,On time
19751,2018-12-22,On time
19753,2018-12-08,On time
19755,2019-01-16,On time
19756,2018-12-14,On time
19757,2018-12-14,On time
19758,2018-12-14,On time
19759,2018-12-14,On time
19760,2019-01-13,Late
19765,2018-12-12,On time
19766,2018-12-29,On time
19768,2018-10-27,On time
19769,2018-10-27,On time
19770,2018-10-27,On time
19771,2018-10-27,On time
